date,sector,coefficient,metric,metric_coefficient,metric_weight,source,comment
2026-03-10,Medical Services,0.8234,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_medical_services_current_20260310_summary.csv; fyn_medical_services_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-03-10; pe.status=ok, n_companies=7 (expected 7); pe: 0.7496 x 42.9% | ev_ebitda: 0.8600 x 35.7% | ps: 0.9101 x 21.4%"
2026-03-10,Solar,1.2585,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_solar_current_20260310_summary.csv; fyn_solar_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-03-10; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 1.1100 x 42.9% | ps: 1.3716 x 35.7% | pb: 1.3673 x 21.4%"
2026-03-10,REIT,1.1397,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_reit_current_20260310_summary.csv; fyn_reit_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-03-10; pe.status=ok, n_companies=7 (expected 7); pb: 1.2714 x 55.6% | ps: 0.9751 x 44.4%"
2026-04-10,Banks,1.8258,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_banks_current_20260410_summary.csv; fyn_banks_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); pb: 2.0065 x 63.6% | pe: 1.5094 x 36.4%"
2026-04-10,Energy,1.6365,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_energy_current_20260410_summary.csv; fyn_energy_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 0.9096 x 33.3% | fcf_yield: 2.4676 x 33.3% | pe: 2.0978 x 16.7% | pb: 0.9671 x 16.7%"
2026-04-10,Telecom & Streaming,0.842,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_telecom_current_20260410_summary.csv; fyn_telecom_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=7 (expected 7); ev_ebitda: 0.9030 x 42.9% | fcf_yield: 0.6042 x 35.7% | ps: 1.1164 x 21.4%"
2026-04-10,Delivery & Logistics,1.5013,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_delivery_logistics_current_20260410_summary.csv; fyn_delivery_logistics_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 1.6414 x 40.0% | pe: 1.0337 x 33.3% | ps: 1.8758 x 26.7%"
2026-04-10,Insurance,0.743,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_insurance_current_20260410_summary.csv; fyn_insurance_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=6 (expected 6); pb: 0.6812 x 54.5% | pe: 0.8171 x 45.5%"
2026-04-10,Utilities,0.9734,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_utilities_current_20260410_summary.csv; fyn_utilities_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); pe: 1.0566 x 42.9% | ev_ebitda: 0.8250 x 35.7% | pb: 1.0543 x 21.4%"
2026-04-10,Mining,1.7982,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_mining_current_20260410_summary.csv; fyn_mining_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=3 (expected 3); ev_ebitda: 1.8108 x 29.4% | fcf_yield: 2.2914 x 23.5% | pb: 1.9602 x 23.5% | pe: 1.1274 x 23.5%"
2026-04-10,Drugs,1.0961,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_drugs_current_20260410_summary.csv; fyn_drugs_norm_summary.csv; price source: Nasdaq historical API close,"status=provisional; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); missing weighted metrics ev_ebitda; remaining weights renormalised; pe: 0.9247 x 50.0% | ps: 1.2733 x 16.7% | fcf_yield: 1.2645 x 33.3%"
2026-04-10,Commodities,1.4685,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_commodities_current_20260410_summary.csv; fyn_commodities_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=3 (expected 3); ev_ebitda: 1.6755 x 29.4% | fcf_yield: 1.2970 x 23.5% | pb: 1.9377 x 23.5% | pe: 0.9118 x 23.5%"
2026-04-10,Semiconductors,1.0474,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_semis_current_20260410_summary.csv; fyn_semis_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=6 (expected 6); ps: 1.1795 x 26.7% | pb: 1.0485 x 20.0% | ev_ebitda: 0.9347 x 33.3% | gross_margin: 1.0579 x 20.0%"
2026-04-10,Food & Staples,1.1063,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_food_current_20260410_summary.csv; fyn_food_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=7 (expected 6); pe: 1.3251 x 42.9% | ev_ebitda: 1.0465 x 35.7% | ps: 0.7682 x 21.4%"
2026-04-10,Technology,0.7293,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_technology_current_20260410_summary.csv; fyn_technology_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=9 (expected 9); pe: 0.7714 x 28.6% | ev_ebitda: 0.6593 x 28.6% | ps: 0.7877 x 28.6% | fcf_yield: 0.6680 x 14.3%"
2026-04-10,Agriculture & Chemicals,1.7907,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_agriculture_chemicals_current_20260410_summary.csv; fyn_agriculture_chemicals_norm_summary.csv; price source: Nasdaq historical API close,"status=provisional; actual_trading_date=2026-04-10; pe.n_companies=4, expected at least 5; pe: 1.1219 x 29.4% | ev_ebitda: 3.3447 x 29.4% | ps: 1.0426 x 23.5% | fcf_yield: 1.3126 x 17.6%"
2026-04-10,Consumer Discretionary,0.7188,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_consumer_discretionary_current_20260410_summary.csv; fyn_consumer_discretionary_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=6 (expected 5); pe: 0.7743 x 33.3% | ev_ebitda: 0.7019 x 27.8% | ps: 0.5149 x 22.2% | fcf_yield: 0.9078 x 16.7%"
2026-04-10,Medical Services,0.7992,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_medical_services_current_20260410_summary.csv; fyn_medical_services_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=7 (expected 7); pe: 0.7664 x 42.9% | ev_ebitda: 0.7968 x 35.7% | ps: 0.8686 x 21.4%"
2026-04-10,Solar,1.142,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_solar_current_20260410_summary.csv; fyn_solar_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 1.1285 x 42.9% | ps: 1.1799 x 35.7% | pb: 1.1055 x 21.4%"
2026-04-10,REIT,1.19,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_reit_current_20260410_summary.csv; fyn_reit_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-04-10; pe.status=ok, n_companies=7 (expected 7); pb: 1.3277 x 55.6% | ps: 1.0178 x 44.4%"
2026-05-10,Banks,1.8689,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_banks_current_20260510_summary.csv; fyn_banks_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); pb: 2.0698 x 63.6% | pe: 1.5174 x 36.4%"
2026-05-10,Energy,1.7377,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_energy_current_20260510_summary.csv; fyn_energy_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 0.7872 x 33.3% | fcf_yield: 2.8563 x 33.3% | pe: 2.2540 x 16.7% | pb: 0.8849 x 16.7%"
2026-05-10,Telecom & Streaming,0.8529,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_telecom_current_20260510_summary.csv; fyn_telecom_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=7 (expected 7); ev_ebitda: 0.9443 x 42.9% | fcf_yield: 0.6110 x 35.7% | ps: 1.0731 x 21.4%"
2026-05-10,Delivery & Logistics,1.5247,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_delivery_logistics_current_20260510_summary.csv; fyn_delivery_logistics_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 1.5429 x 40.0% | pe: 1.1832 x 33.3% | ps: 1.9244 x 26.7%"
2026-05-10,Insurance,0.7564,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_insurance_current_20260510_summary.csv; fyn_insurance_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=6 (expected 6); pb: 0.7574 x 54.5% | pe: 0.7552 x 45.5%"
2026-05-10,Utilities,0.913,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_utilities_current_20260510_summary.csv; fyn_utilities_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); pe: 0.9647 x 42.9% | ev_ebitda: 0.8038 x 35.7% | pb: 0.9915 x 21.4%"
2026-05-10,Mining,1.6276,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_mining_current_20260510_summary.csv; fyn_mining_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=3 (expected 3); ev_ebitda: 1.5423 x 29.4% | fcf_yield: 1.7821 x 23.5% | pb: 1.7274 x 23.5% | pe: 1.4801 x 23.5%"
2026-05-10,Drugs,1.2108,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_drugs_current_20260510_summary.csv; fyn_drugs_norm_summary.csv; price source: Nasdaq historical API close,"status=provisional; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); missing weighted metrics ev_ebitda; remaining weights renormalised; pe: 1.3279 x 50.0% | ps: 1.1710 x 16.7% | fcf_yield: 1.0551 x 33.3%"
2026-05-10,Commodities,1.4425,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_commodities_current_20260510_summary.csv; fyn_commodities_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=3 (expected 3); ev_ebitda: 1.4464 x 29.4% | fcf_yield: 1.3883 x 23.5% | pb: 1.7374 x 23.5% | pe: 1.1971 x 23.5%"
2026-05-10,Semiconductors,1.5538,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_semis_current_20260510_summary.csv; fyn_semis_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=6 (expected 6); ps: 1.7941 x 26.7% | pb: 1.5417 x 20.0% | ev_ebitda: 1.6665 x 33.3% | gross_margin: 1.0579 x 20.0%"
2026-05-10,Food & Staples,1.037,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_food_current_20260510_summary.csv; fyn_food_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=7 (expected 6); pe: 1.1750 x 42.9% | ev_ebitda: 1.0471 x 35.7% | ps: 0.7443 x 21.4%"
2026-05-10,Technology,0.7554,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_technology_current_20260510_summary.csv; fyn_technology_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=9 (expected 9); pe: 0.7518 x 28.6% | ev_ebitda: 0.7237 x 28.6% | ps: 0.8112 x 28.6% | fcf_yield: 0.7144 x 14.3%"
2026-05-10,Agriculture & Chemicals,1.0701,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_agriculture_chemicals_current_20260510_summary.csv; fyn_agriculture_chemicals_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); pe: 1.0191 x 29.4% | ev_ebitda: 1.1528 x 29.4% | ps: 0.9536 x 23.5% | fcf_yield: 1.1729 x 17.6%"
2026-05-10,Consumer Discretionary,0.6609,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_consumer_discretionary_current_20260510_summary.csv; fyn_consumer_discretionary_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=6 (expected 5); pe: 0.7083 x 33.3% | ev_ebitda: 0.6654 x 27.8% | ps: 0.4780 x 22.2% | fcf_yield: 0.8027 x 16.7%"
2026-05-10,Medical Services,0.6951,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_medical_services_current_20260510_summary.csv; fyn_medical_services_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=7 (expected 7); pe: 0.6408 x 42.9% | ev_ebitda: 0.6954 x 35.7% | ps: 0.8029 x 21.4%"
2026-05-10,Solar,1.3459,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_solar_current_20260510_summary.csv; fyn_solar_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=5 (expected 5); ev_ebitda: 1.3561 x 42.9% | ps: 1.3935 x 35.7% | pb: 1.2462 x 21.4%"
2026-05-10,REIT,1.2268,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_reit_current_20260510_summary.csv; fyn_reit_norm_summary.csv; price source: Nasdaq historical API close,"status=ok; actual_trading_date=2026-05-08; pe.status=ok, n_companies=7 (expected 7); pb: 1.3775 x 55.6% | ps: 1.0384 x 44.4%"
2026-06-10,Banks,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_banks_current_20260610_summary.csv; fyn_banks_norm_summary.csv,status=missing; snapshot file not found: fyn_banks_current_20260610_summary.csv
2026-06-10,Energy,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_energy_current_20260610_summary.csv; fyn_energy_norm_summary.csv,status=missing; snapshot file not found: fyn_energy_current_20260610_summary.csv
2026-06-10,Telecom & Streaming,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_telecom_current_20260610_summary.csv; fyn_telecom_norm_summary.csv,status=missing; snapshot file not found: fyn_telecom_current_20260610_summary.csv
2026-06-10,Delivery & Logistics,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_delivery_logistics_current_20260610_summary.csv; fyn_delivery_logistics_norm_summary.csv,status=missing; snapshot file not found: fyn_delivery_logistics_current_20260610_summary.csv
2026-06-10,Insurance,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_insurance_current_20260610_summary.csv; fyn_insurance_norm_summary.csv,status=missing; snapshot file not found: fyn_insurance_current_20260610_summary.csv
2026-06-10,Utilities,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_utilities_current_20260610_summary.csv; fyn_utilities_norm_summary.csv,status=missing; snapshot file not found: fyn_utilities_current_20260610_summary.csv
2026-06-10,Mining,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_mining_current_20260610_summary.csv; fyn_mining_norm_summary.csv,status=missing; snapshot file not found: fyn_mining_current_20260610_summary.csv
2026-06-10,Drugs,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_drugs_current_20260610_summary.csv; fyn_drugs_norm_summary.csv,status=missing; snapshot file not found: fyn_drugs_current_20260610_summary.csv
2026-06-10,Commodities,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_commodities_current_20260610_summary.csv; fyn_commodities_norm_summary.csv,status=missing; snapshot file not found: fyn_commodities_current_20260610_summary.csv
2026-06-10,Semiconductors,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_semis_current_20260610_summary.csv; fyn_semis_norm_summary.csv,status=missing; snapshot file not found: fyn_semis_current_20260610_summary.csv
2026-06-10,Food & Staples,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_food_current_20260610_summary.csv; fyn_food_norm_summary.csv,status=missing; snapshot file not found: fyn_food_current_20260610_summary.csv
2026-06-10,Technology,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_technology_current_20260610_summary.csv; fyn_technology_norm_summary.csv,status=missing; snapshot file not found: fyn_technology_current_20260610_summary.csv
2026-06-10,Agriculture & Chemicals,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_agriculture_chemicals_current_20260610_summary.csv; fyn_agriculture_chemicals_norm_summary.csv,status=missing; snapshot file not found: fyn_agriculture_chemicals_current_20260610_summary.csv
2026-06-10,Consumer Discretionary,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_consumer_discretionary_current_20260610_summary.csv; fyn_consumer_discretionary_norm_summary.csv,status=missing; snapshot file not found: fyn_consumer_discretionary_current_20260610_summary.csv
2026-06-10,Medical Services,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_medical_services_current_20260610_summary.csv; fyn_medical_services_norm_summary.csv,status=missing; snapshot file not found: fyn_medical_services_current_20260610_summary.csv
2026-06-10,Solar,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_solar_current_20260610_summary.csv; fyn_solar_norm_summary.csv,status=missing; snapshot file not found: fyn_solar_current_20260610_summary.csv
2026-06-10,REIT,,sector_score,,,build_fy_norm.py --current --as-of over SEC EDGAR; fyn_reit_current_20260610_summary.csv; fyn_reit_norm_summary.csv,status=missing; snapshot file not found: fyn_reit_current_20260610_summary.csv
